tissue	phenotype	delta_0	var_err	var_beta_gene	var_beta_gene_null	var_gamma	sum_var_X
Muscle_Skeletal	UKB_1160_Sleep_duration	0.0036717560390706135	8.12882727171182e-6	1.8485836875107977e-5	8.631911970045956e-18	0.3332791576479338	7024.2567648554705
Muscle_Skeletal	UKB_20002_1453_self_reported_psoriasis	0.004055885593405741	6.92926351900732e-5	3.3510269559463065e-5	0	0.33327859038289076	7024.2567648554705
Nerve_Tibial	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.003904413113353829	1.8010014298012564e-5	1.8820998292875888e-5	2.2838717649130553e-21	0.4041835969620167	9831.554906550571
Nerve_Tibial	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.013879767863946924	2.278919428196613e-4	2.082134991798791e-4	1.0239541200470544e-21	0.38137834596385367	9813.430414312073
Muscle_Skeletal	BCAC_ER_negative_BreastCancer_EUR	0.005555457416112473	1.895419380159748e-5	4.8751150862996196e-5	1.0529904305196174e-6	0.33297003880988263	7021.680435095871
Nerve_Tibial	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.003127556820774499	6.64170090189469e-6	1.1918129254542147e-5	2.0640240658604254e-21	0.4041788517921878	9831.554906550571
Muscle_Skeletal	CARDIoGRAM_C4D_CAD_ADDITIVE	0.004299605038559286	1.1629354997321952e-5	2.6441653576590827e-5	4.0268847422628706e-7	0.33288783095710434	7104.901356173099
Nerve_Tibial	MAGNETIC_IDL.TG	0.012404666177238417	1.0908775488934973e-4	2.62460426656205e-4	4.1654621104521254e-18	0.40373361302237193	9753.635599847115
Nerve_Tibial	UKB_20002_1463_self_reported_ulcerative_colitis	0.0031440687660721422	7.19074862840185e-6	1.27634991445575e-5	4.768786397867492e-22	0.40419276482953825	9831.554906550571
Nerve_Tibial	UKB_6152_8_diagnosed_by_doctor_Asthma	0.003935587098940013	1.4724884771536692e-5	1.716922208240966e-5	4.75279395239758e-22	0.40419276700938556	9831.554906550571
Nerve_Tibial	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.003278502406356047	1.2152447554179074e-5	9.51695569511147e-6	0	0.40419281719007966	9831.554906550571
Muscle_Skeletal	BCAC_ER_positive_BreastCancer_EUR	0.005178876304264677	1.71233237902378e-5	4.551359520647148e-5	3.2321430528713624e-19	0.33305207170324125	7030.91394368362
Nerve_Tibial	UKB_1180_Morning_or_evening_person_chronotype	0.00397361985840884	1.0516147586561257e-5	1.3562325049052146e-5	0	0.4041900247003367	9831.554906550571
Nerve_Tibial	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00313440663385283	6.6157794003701475e-6	1.1699311987265e-5	1.413503988909508e-7	0.40418668730434326	9831.554906550571
Nerve_Tibial	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.002869673678172585	5.429292228988658e-6	1.1440289368015773e-5	1.059534315196783e-23	0.4041848889527417	9831.554906550571
Nerve_Tibial	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.0030072791037875244	6.0360218718808445e-6	1.1356952941759378e-5	1.192781660461403e-24	0.40418914843600284	9831.554906550571
Nerve_Tibial	UKB_20002_1309_self_reported_osteoporosis	0.0030722734854595063	6.0132784822748725e-6	1.09447791799282e-5	0	0.40418171269798386	9831.554906550571
Nerve_Tibial	UKB_20016_Fluid_intelligence_score	0.0065453483682972905	2.954141991670036e-5	3.687954510962658e-5	1.1915123603796758e-6	0.4041881003066928	9831.554906550571
Nerve_Tibial	MAGNETIC_LDL.C	0.015686119261748833	1.7395414100709783e-4	4.0736377277053495e-4	1.5152812097738758e-20	0.40389550109390293	9745.583630271789
Nerve_Tibial	UKB_20002_1265_self_reported_migraine	0.003144441275345406	6.6542291848251614e-6	1.139902450469689e-5	1.9575112152359067e-17	0.40419246160493005	9831.554906550571
Nerve_Tibial	UKB_20127_Neuroticism_score	0.004060252852156497	1.1081387854260932e-5	1.7264943572245345e-5	2.824034155540359e-7	0.404190625734728	9831.554906550571
Nerve_Tibial	UKB_3526_Mothers_age_at_death	0.004129902303897724	1.1306274694563945e-5	1.8140504986659076e-5	0	0.4041898816690522	9831.554906550571
Nerve_Tibial	UKB_20002_1462_self_reported_crohns_disease	0.0029771472530228083	6.0454250200165005e-6	1.0001281462524494e-5	1.1226683378016706e-18	0.40419276042132574	9831.554906550571
Muscle_Skeletal	UKB_20016_Fluid_intelligence_score	0.006560903972069347	2.7613206381499186e-5	6.226212195602847e-5	6.873051262543965e-21	0.33327006782741575	7024.2567648554705
Nerve_Tibial	UKB_20002_1111_self_reported_asthma	0.003947567185046156	1.4916806349470738e-5	1.715952642363534e-5	0	0.4041768183091018	9831.554906550571
Muscle_Skeletal	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.0030843088402553996	6.160862622371612e-6	1.65114114199284e-5	1.0431792621776945e-19	0.33324219608397354	7024.2567648554705
Muscle_Skeletal	EAGLE_Eczema	0.005377121867186168	1.926783391444108e-5	4.124779320083407e-5	3.566586385527525e-7	0.3329368479332858	7015.071963666999
Nerve_Tibial	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00463166571161116	1.459617034115134e-5	2.7820360513290907e-5	9.644123011071898e-19	0.4041921963845254	9831.554906550571
Nerve_Tibial	UKB_1200_Sleeplessness_or_insomnia	0.0034483582229122623	7.639173047470358e-6	1.3524872731601178e-5	5.04750909828341e-19	0.4041547794865161	9831.554906550571
Nerve_Tibial	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.0031065010242750392	6.743167430193145e-6	1.0433967536353122e-5	0	0.40418024723956025	9831.554906550571
Nerve_Tibial	UKB_20002_1065_self_reported_hypertension	0.004231437019621547	1.1919210559613665e-5	1.5912858349955555e-5	2.8421536688633545e-7	0.4041833785287375	9831.554906550571
Nerve_Tibial	UKB_20002_1262_self_reported_parkinsons_disease	0.0029857928731869036	6.078968970930054e-6	1.1390815938655074e-5	4.224002755164738e-9	0.404192729280079	9831.554906550571
Nerve_Tibial	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.0028722173152593597	5.363212339385145e-6	1.1144691341633203e-5	6.09361728048284e-20	0.40416622824005155	9831.554906550571
Nerve_Tibial	UKB_20002_1261_self_reported_multiple_sclerosis	0.0032775199294123704	1.0919171975590664e-5	1.175339322253655e-5	8.90822356542766e-21	0.4041897945303419	9831.554906550571
Nerve_Tibial	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.004557675681810061	1.367673091764756e-5	2.57974423966825e-5	2.316687147336462e-7	0.40418492992813526	9831.554906550571
Nerve_Tibial	UKB_20002_1473_self_reported_high_cholesterol	0.0035824215615430696	9.498112604118905e-6	1.2993933171711522e-5	1.673902446730803e-21	0.40418569663096643	9831.554906550571
Nerve_Tibial	UKB_20002_1466_self_reported_gout	0.003162356231202414	7.140632556445734e-6	1.095741500384434e-5	3.163274112703565e-8	0.40419265794193765	9831.554906550571
Nerve_Tibial	BCAC_Overall_BreastCancer_EUR	0.005644829382480175	2.1427309731510293e-5	3.402395786473355e-5	0	0.4035307915307124	9833.766114257594
Nerve_Tibial	CARDIoGRAM_C4D_CAD_ADDITIVE	0.0043552084146842585	1.2575143206719104e-5	1.5971950277262878e-5	2.5207002813813023e-21	0.40401048380782517	9949.761881336353
Nerve_Tibial	CNCR_Insomnia_all	0.005224560241882692	1.7318017713232647e-5	3.9579653118281e-5	4.4334153193117783e-7	0.40392608656696943	9821.68959206422
Nerve_Tibial	UKB_20002_1616_self_reported_insomnia	0.0029354240307638605	5.669277620383362e-6	1.2047210449577285e-5	1.400655973266384e-7	0.4041488066102975	9831.554906550571
Nerve_Tibial	Jones_et_al_2016_Chronotype	0.005382457425880531	2.0275561483242704e-5	3.054705525443943e-5	1.5005570301959986e-18	0.40270283735205026	9811.148002480311
Nerve_Tibial	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.0029968022368847464	5.90916614144062e-6	1.1766067861653756e-5	6.0487901309157e-22	0.4041821161148315	9831.554906550571
Muscle_Skeletal	UKB_20002_1466_self_reported_gout	0.0032089770095789197	7.0297013104526244e-6	1.3945280851712878e-5	3.21067584780343e-7	0.33322289845409014	7024.2567648554705
Nerve_Tibial	BCAC_ER_negative_BreastCancer_EUR	0.005469439683155228	1.980707128080663e-5	3.4514007811498574e-5	1.5341119650434119e-6	0.40355568201619263	9830.310321211198
Nerve_Tibial	EAGLE_Eczema	0.005233485429442495	1.7870615266433877e-5	3.0199942353794183e-5	1.9104018984444068e-22	0.40351319151522996	9813.355820584213
Nerve_Tibial	BCAC_ER_positive_BreastCancer_EUR	0.005133928233827583	1.736755999505308e-5	2.902591642586372e-5	0	0.4035486927785069	9837.135800751186
Nerve_Tibial	UKB_21001_Body_mass_index_BMI	0.004830362725670368	1.6266291870149336e-5	1.5053510197379937e-5	2.349796559039233e-7	0.40416425631463765	9831.554906550571
Muscle_Skeletal	Astle_et_al_2016_White_blood_cell_count	0.006457295623074085	5.702067251812317e-5	4.5507392278085296e-5	6.806737391819498e-6	0.33314599801619166	7026.715095825581
Minor_Salivary_Gland	MAGNETIC_IDL.TG	0.011774424580859023	8.686725828402623e-5	1.0257688539413172e-4	0	0.8508494089084178	3601.1799554206646
Muscle_Skeletal	PGC_ADHD_EUR_2017	0.008104511616342071	3.808522444941226e-5	1.0098729130801959e-4	2.6987361614765026e-18	0.33274806345441177	7030.544340314529
Minor_Salivary_Gland	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.003229266131439493	1.2884648237494203e-5	4.962834734425423e-6	4.8902078295469525e-8	0.8504457636733466	3639.731164046824
Muscle_Skeletal	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.006130841269219624	4.2803658445683356e-5	3.7163911250284706e-5	1.049845672711292e-6	0.3331394210545748	7026.601561305581
Nerve_Tibial	Astle_et_al_2016_Reticulocyte_count	0.006224151043451959	4.157952712807571e-5	3.0292963389161673e-5	1.288884379919099e-18	0.4035391746190285	9830.66054524027
Minor_Salivary_Gland	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.005866214989680409	3.875417817857603e-5	1.671346496916442e-5	4.4173969237357975e-21	0.8499462475907018	3633.855424100218
Nerve_Tibial	IGAP_Alzheimer	0.007714481855530504	4.152184693727001e-5	5.975682365040803e-5	0	0.4035494202454799	9818.898853120692
Minor_Salivary_Gland	UKB_20002_1065_self_reported_hypertension	0.004060471770368908	1.0364147988417373e-5	6.486503827093281e-6	4.3395109043148623e-7	0.8504469629730186	3639.731164046824
Minor_Salivary_Gland	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.004393413901097934	1.241724631679022e-5	1.1315780019968137e-5	5.195212115698562e-7	0.8503836400330969	3639.731164046824
Nerve_Tibial	Astle_et_al_2016_Lymphocyte_counts	0.0064088400391427635	5.4509456471810576e-5	3.7495691508731366e-5	0	0.4035533242221708	9830.295508360268
Nerve_Tibial	MAGIC_ln_FastingInsulin	0.008456642908812418	4.3934176424773557e-5	6.620340058014626e-5	2.3136384638285033e-6	0.4036982784384362	9817.978424477202
Muscle_Skeletal	Jones_et_al_2016_Chronotype	0.005403060103184828	1.964274105929674e-5	4.777459277016754e-5	2.353253618558366e-7	0.33199587788066365	7006.1929790122485
Nerve_Tibial	UKB_1160_Sleep_duration	0.0036723023870108866	8.719621034864082e-6	1.2911102996278448e-5	3.5246656589347076e-8	0.4041860439799835	9831.554906550571
Nerve_Tibial	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.003950285900420591	1.3824672856839598e-5	1.4256148165243596e-5	8.080875473715788e-7	0.40418679503064825	9831.554906550571
Muscle_Skeletal	UKB_1200_Sleeplessness_or_insomnia	0.003506625658156087	7.84707146215773e-6	1.8232807171672205e-5	4.3467470078619075e-18	0.33327948843613375	7024.2567648554705
Muscle_Skeletal	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.003419251997436637	1.847108387881795e-5	5.982445456986237e-6	7.314180218767989e-7	0.333264542914255	7024.2567648554705
Muscle_Skeletal	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.0029460926589142504	6.061089438284237e-6	1.5598948977279088e-5	4.2280737888883956e-19	0.33326054994910803	7024.2567648554705
Muscle_Skeletal	UKB_21001_Body_mass_index_BMI	0.004955385717092772	1.661712803051185e-5	2.2954996794616555e-5	2.3179442140812304e-19	0.3332732471969312	7024.2567648554705
Muscle_Skeletal	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00409695682761576	2.0309265755044752e-5	1.2738207610131876e-5	3.1759265373314255e-17	0.3332707435356953	7024.2567648554705
Nerve_Tibial	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.0034240150337004893	1.4016603452991073e-5	1.3348590245147499e-5	2.5185861200347514e-7	0.4041789273011251	9831.554906550571
Ovary	RA_OKADA_TRANS_ETHNIC	0.007369134905688879	1.5215965293728068e-4	8.687114027051119e-5	1.6964261750971696e-5	0.6478898193658078	4558.615660708829
Pancreas	SSGAC_Education_Years_Pooled	0.003704822343878474	8.328738547059688e-6	1.1872521179557137e-5	0	0.49931457807618473	4142.514460584555
Pancreas	SSGAC_Depressive_Symptoms	0.0038523029734439927	8.830249248755584e-6	1.445864347530319e-5	6.909934971666019e-8	0.5075764392831994	4141.197602691394
Ovary	IGAP_Alzheimer	0.007065840780256465	2.9676260865659828e-5	3.7708381449149453e-5	5.661863365397334e-7	0.7146584779399431	4553.967231281195
Ovary	SSGAC_Depressive_Symptoms	0.0038712965340897483	1.014795949229412e-5	8.453116037694775e-6	0	0.6836116386234761	4548.706620984451
Pancreas	PGC_ADHD_EUR_2017	0.007580795955271761	3.012719619006061e-5	6.036611665569455e-5	1.4884486792048096e-19	0.5265718892359434	4150.716906317774
Ovary	PGC_ADHD_EUR_2017	0.007600856417338289	3.135508759938952e-5	3.843471882732903e-5	0	0.714645645365112	4558.046952866933
Pancreas	RA_OKADA_TRANS_ETHNIC	0.007723074248928827	1.667980745500156e-4	1.4671324835712697e-4	0	0.4785749240837717	4151.143665122939
Ovary	GIANT_HEIGHT	0.005895567635780336	2.7368566632128113e-5	1.1444604720216477e-5	6.159558299231807e-7	0.7156801698111706	4546.333968210506
Pituitary	IGAP_Alzheimer	0.007174176085564524	3.025293080704257e-5	4.452339028040491e-5	9.881937558265062e-7	0.57465897308589875	6691.128329134288
Pancreas	GIANT_HEIGHT	0.0059562106324277005	2.865465790742051e-5	1.6882722501607457e-5	3.044005975683744e-7	0.5275473453745553	4143.985029552474
Ovary	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.005951985201643111	4.036822627520807e-5	1.6414735560916622e-5	5.0841597156303036e-18	0.7166470035415858	4552.871705043915
Pancreas	IGAP_Alzheimer	0.007246880218405093	2.9332932070476098e-5	5.87708822126212e-5	0	0.5271475212234414	4150.046211511348
Ovary	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.005931086325420482	3.569141770215331e-5	1.5131052839859266e-5	0	0.7165848445733309	4552.969450143915
Ovary	IBD.EUR.Inflammatory_Bowel_Disease	0.01047380056511444	7.277881732127201e-5	8.329468024082749e-5	0	0.7160311468819626	4554.215191032399
Ovary	MAGIC_FastingGlucose	0.007375829171164458	2.8744054917732008e-5	3.2573552555062206e-5	1.7593722020239094e-6	0.7168749291993333	4544.265371975669
Pancreas	Astle_et_al_2016_Platelet_count	0.006378675131544397	3.9012266845991815e-5	2.7395125377019823e-5	5.583548771930107e-19	0.5273323100500845	4149.626028804062
Ovary	IBD.EUR.Ulcerative_Colitis	0.011226332363135881	8.399778006393086e-5	1.1164137009878278e-4	0	0.7157257741018591	4557.827741737773
Ovary	UKB_20002_1065_self_reported_hypertension	0.0040070728936538085	9.003320100388717e-6	1.0044575773140953e-5	0	0.7166519382699819	4556.523555155164
Pancreas	MAGIC_FastingGlucose	0.007349226704011158	3.1405461764699254e-5	6.90865217198703e-5	2.4751221634554005e-18	0.5281839823067742	4141.140833924249
Ovary	Astle_et_al_2016_Platelet_count	0.0062303902962706735	3.628143779367936e-5	1.73951366414369e-5	0	0.7166937465959766	4552.872078923916
Ovary	IBD.EUR.Crohns_Disease	0.013008715016100349	1.1147792124615863e-4	1.1207930789672025e-4	7.843660285626944e-18	0.7163152601909641	4558.126618907674
Ovary	pgc.scz2	0.005911100852506119	2.477481904483439e-5	1.714880355427244e-5	1.4591537804308685e-18	0.7136136285737962	4558.123533877645
Ovary	Jones_et_al_2016_SleepDuration	0.004714214871868782	1.3678512462942533e-5	1.5690803870309955e-5	5.427131694363521e-7	0.7137349387917602	4543.702350020254
Ovary	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.004297174318064155	1.1313976575820997e-5	1.2999636630793308e-5	0	0.7166545619251402	4556.523555155164
Ovary	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0030901537025032014	9.641957978392876e-6	6.445447109812004e-6	1.5340917819296343e-7	0.7166598659683121	4556.523555155164
Pancreas	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.013587845000787078	2.344208048035952e-4	2.1188079780219915e-4	0	0.49998272363957785	4146.768710065925
Pancreas	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.006250681065426203	3.847599760273428e-5	2.530602987793676e-5	6.700744199494193e-7	0.5272884177806614	4149.705123904062
Ovary	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.013427705280880026	2.5543955800976675e-4	1.4438526883498985e-4	2.9371295686856367e-6	0.6785197427563139	4546.3319460659195
Ovary	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.006026758459831326	4.6251800323223846e-5	1.6925129817192296e-5	0	0.7166346119805239	4552.872875563916
Pancreas	Astle_et_al_2016_Myeloid_white_cell_count	0.006150665283392419	4.748784474302662e-5	3.021185622439186e-5	0	0.5274276648739167	4149.634753964062
Ovary	Astle_et_al_2016_Granulocyte_count	0.006069542098677109	4.820805287104227e-5	1.740160385729954e-5	0	0.7166536527983792	4552.846887723916
Ovary	Astle_et_al_2016_Reticulocyte_count	0.006061670380922998	4.03877864493808e-5	1.7922742419686423e-5	2.3137713623751283e-6	0.716568253311184	4552.931574923916
Ovary	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.0028924137093734874	4.991318467128359e-6	5.172746198971585e-6	0	0.7166217166654417	4556.523555155164
Pancreas	pgc.scz2	0.005972264982827956	2.4413595483927205e-5	2.100559497165057e-5	0	0.525759742623273	4153.5973911383635
Ovary	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.0060562960359208835	4.7774141426238966e-5	1.72441353140895e-5	0	0.7166649195501797	4552.821486643916
Ovary	Astle_et_al_2016_Monocyte_count	0.006022886243931523	3.9690067784922716e-5	1.8712596019064144e-5	1.3081366582424541e-18	0.7166585490141881	4552.227639643555
Pituitary	SSGAC_Depressive_Symptoms	0.0038620566473823803	9.159693755848721e-6	1.1625821662420614e-5	0	0.5517074378795922	6693.916426172087
Pituitary	GEFOS_Forearm	0.007408812241935717	3.122839014284357e-5	6.0760375463039234e-5	0	0.5750260604664309	-18657.60679827688
Pancreas	Astle_et_al_2016_Neutrophil_count	0.006057991393991837	4.403757786118986e-5	2.9547908512552427e-5	3.130690871764266e-6	0.5274381071578537	4149.589550544062
Ovary	Astle_et_al_2016_Red_blood_cell_count	0.005971756387754784	3.737741655798185e-5	1.687688347728222e-5	2.0089113591505786e-18	0.7166200742718823	4552.992751263916
Pancreas	Astle_et_al_2016_Eosinophil_counts	0.006048500849192635	4.129632291461712e-5	2.8273068966896154e-5	3.25452466014234e-6	0.5274039209613569	4149.593382504062
Pancreas	Astle_et_al_2016_White_blood_cell_count	0.006491775524076866	6.584188356017648e-5	3.393987520037681e-5	5.380890215695312e-6	0.5274112310383237	4149.671182244062
Ovary	Astle_et_al_2016_Eosinophil_counts	0.005957750300073903	4.003770597165556e-5	1.6562981692472814e-5	0	0.7162266390976916	4552.890542203915
Pituitary	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.013215033956829235	1.9307606278503128e-4	1.696367712417778e-4	0	0.542152000657867	6681.227181839133
Ovary	UKB_20002_1262_self_reported_parkinsons_disease	0.0027491211775037302	4.4743422721958625e-6	5.317036740661749e-6	8.954004754165211e-20	0.7166260240542376	4556.523555155164
Ovary	ENIGMA_Intracraneal_Volume	0.01563982634140564	1.3874256489081313e-4	1.6033164939035268e-4	0	0.7128958416950126	4549.461740460557
Ovary	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.002666847328676887	4.1163019917872544e-6	5.979460593511049e-6	3.567615161459061e-7	0.7165940716662883	4556.523555155164
Pituitary	GIANT_HEIGHT	0.005774631924312353	2.6090935008669416e-5	1.9786141162738064e-5	1.4446202749107822e-16	0.5747140634853825	6689.80870737953
Ovary	Astle_et_al_2016_Myeloid_white_cell_count	0.006086330380403669	4.918145759264207e-5	1.81240153239966e-5	8.987550993985674e-7	0.7166618048873977	4552.851764343915
Ovary	UKB_20002_1473_self_reported_high_cholesterol	0.0034216213991529703	9.198392121887682e-6	6.259726816537599e-6	8.949501350658634e-21	0.7166599099892037	4556.523555155164
Pituitary	RA_OKADA_TRANS_ETHNIC	0.0074969612616316	1.68496045323641e-4	9.622480907309086e-5	1.2099169303805918e-5	0.5169589772395208	6700.655609473319
Ovary	UKB_20002_1222_self_reported_type_1_diabetes	0.0029085198121140046	7.026974151647618e-6	5.781022848207332e-6	0	0.7166523867347411	4556.523555155164
Pancreas	MAGIC_ln_FastingInsulin	0.008140827268350718	3.916809603975793e-5	5.8460784447027713e-5	6.909814850210501e-19	0.5274469101620648	4150.396778568675
Pancreas	UKB_3526_Mothers_age_at_death	0.003953908110281428	9.114122735558551e-6	1.5546536199392338e-5	3.2740807801394326e-8	0.527599299687784	4149.919984383882
Pancreas	UKB_20016_Fluid_intelligence_score	0.006497085600983833	2.6044699549146068e-5	3.370528140924853e-5	0	0.5276468216704343	4149.919984383882
Ovary	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.0038361821444233423	1.5968671242051166e-5	1.0454187321149657e-5	8.293588063174172e-20	0.7166594501364255	4556.523555155164
Pancreas	Astle_et_al_2016_Granulocyte_count	0.006104115795224938	4.616085095269135e-5	3.054133480171611e-5	6.402078978518558e-19	0.5274016717696484	4149.602726644062
Ovary	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00268978183642692	4.580462950987723e-6	4.531562215204942e-6	0	0.7166330262845731	4556.523555155164
Pancreas	UKB_23099_Body_fat_percentage	0.0046104920620820295	1.3975077215067403e-5	1.893378591314965e-5	1.557715269468406e-7	0.527611594151373	4149.919984383882
Pancreas	Jones_et_al_2016_SleepDuration	0.004769918539475211	1.3833621205543558e-5	2.5931649724840342e-5	0	0.525697826707014	4140.526390332784
Ovary	Astle_et_al_2016_Lymphocyte_counts	0.006230874434208303	5.356151712169978e-5	2.433433493114612e-5	3.021037323644657e-7	0.7166753905798786	4552.778020503915
Ovary	UKB_20002_1265_self_reported_migraine	0.0029067367949032444	5.322904686970074e-6	5.4119969151348095e-6	1.5597145737579893e-7	0.7166375147528969	4556.523555155164
Pituitary	IBD.EUR.Crohns_Disease	0.013279052449082403	1.1954838652990074e-4	1.318888949602806e-4	9.599625070443258e-21	0.5747094395750058	6697.75226138359
Pancreas	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.002758640213278623	4.623489807577068e-6	9.803468879387328e-6	8.801474360940561e-7	0.5275719656504627	4149.919984383882
Pancreas	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00490703186459275	1.6028143052759972e-5	2.700677286722478e-5	0	0.5276316242406807	4149.919984383882
Ovary	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.0027318398381202614	4.809434542300128e-6	4.890763958021317e-6	6.030164554652314e-8	0.7166426284807517	4556.523555155164
Pancreas	UKB_20002_1261_self_reported_multiple_sclerosis	0.003155766747716823	9.12212824974931e-6	1.1640464626326039e-5	4.916894584755419e-19	0.5276462076545549	4149.919984383882
Pancreas	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.006104344499003767	4.549086085371187e-5	3.05361684572173e-5	0	0.5274271647563149	4149.576520124062
Pancreas	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.0033607537804492995	1.7174411523930477e-5	4.657726656356306e-6	0	0.5276499505846561	4149.919984383882
Ovary	UKB_20002_1616_self_reported_insomnia	0.002678423023544761	4.053750454971819e-6	5.748543165643443e-6	7.132325110795408e-8	0.7166440425462488	4556.523555155164
Pancreas	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.006070236036502833	4.455827956044753e-5	2.9755308954765504e-5	2.0394437533281775e-19	0.5274178922133801	4149.6224350440625
Pancreas	ENIGMA_Intracraneal_Volume	0.01600711101392114	1.5192917013528574e-4	2.0814151755313765e-4	4.2809189945470924e-20	0.5254028720450423	4147.761721389908
Pancreas	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.004481817743353459	1.3151143264358235e-5	1.8811585577503682e-5	0	0.5276130717691592	4149.919984383882
Pancreas	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.0039867350316666935	1.882206258309747e-5	1.3239099734325763e-5	1.8805597409199412e-6	0.5276099101191714	4149.919984383882
Pancreas	Astle_et_al_2016_Lymphocyte_counts	0.006463899980260501	6.352408526648342e-5	2.807711610947008e-5	0	0.5273616637463829	4149.519605744062
Ovary	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.003115973153311581	7.549175326980898e-6	7.218963075388799e-6	1.5887376249402953e-19	0.7166366109613798	4556.523555155164
Pancreas	MAGNETIC_HDL.C	0.012291707412352908	9.264467079155693e-5	2.0829734645960788e-4	1.0596435328164917e-5	0.5273190618019857	4113.492150624865
Pituitary	SSGAC_Education_Years_Pooled	0.0036861410530019244	8.756075925345936e-6	9.41337415195422e-6	0	0.5417917569448195	6695.561020826854
Pancreas	UKB_20002_1453_self_reported_psoriasis	0.0038001207133908786	3.187671621401432e-5	4.11461658329167e-5	7.041206566207598e-7	0.5276400367491351	4149.919984383882
Pancreas	UKB_20002_1466_self_reported_gout	0.003101390316855553	5.935248635881989e-6	8.894059540707024e-6	0	0.5274518002093843	4149.919984383882
Pancreas	UKB_20127_Neuroticism_score	0.003944818285329889	9.48581502665139e-6	1.2112546525899349e-5	1.8640461209273817e-7	0.5276050439472423	4149.919984383882
Pancreas	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.002992118040204136	5.072921915678289e-6	1.071206005441182e-5	6.829433328276183e-19	0.527644456615887	4149.919984383882
Pancreas	Astle_et_al_2016_Monocyte_count	0.006257565701662794	4.44005478343157e-5	2.3400015946694035e-5	1.053912319603327e-6	0.5274362801796622	4149.563472608997
Pancreas	UKB_20002_1309_self_reported_osteoporosis	0.0030341885380665433	5.399629982381916e-6	8.729432897130424e-6	7.128282165740823e-8	0.5276482257268856	4149.919984383882
Pituitary	MAGIC_FastingGlucose	0.00728897180173605	2.83026823914626e-5	4.482087298619906e-5	4.6492893687481613e-7	0.5753851083330724	6679.8579665609095
Ovary	UKB_20002_1466_self_reported_gout	0.002992685828401653	5.35852561593458e-6	6.416578660232004e-6	7.979985332147094e-8	0.7166373182082677	4556.523555155164
Pancreas	GEFOS_Forearm	0.007536833487798834	3.302730843014124e-5	7.383988909335166e-5	7.969195525708974e-6	0.527438780036724	-9521.16709279447
Ovary	Astle_et_al_2016_White_blood_cell_count	0.006400945549301959	6.339827490766111e-5	2.279248774676138e-5	9.946036898892087e-7	0.7166098704897927	4552.945705023915
Pancreas	IBD.EUR.Ulcerative_Colitis	0.012011309180903658	1.0880099162046304e-4	1.4393168232241247e-4	4.2120489007649975e-22	0.527042775344118	4145.572087303208
