tissue phenotype rcp_threshold concordance_pearson concordance_spearman n ld_median ld_1st_quartile ld_3rd_quartile
Adipose_Visceral_Omentum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.792002747746164 0.672727272727273 7 0.137171104675776 0.0140726204213149 0.371732174135578
Adipose_Visceral_Omentum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 1 1 2 0.402311022364152 0.211031331050159 0.593590713678145
Adipose_Visceral_Omentum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0197516397361662 0.0197516397361662 0.0197516397361662
Adrenal_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.130976977810606 0.153021330707287 1983 0.048941682204171 0.0112212524477208 0.15767023568493
Adrenal_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.386998834479165 0.341762782951952 46 0.0530996530264106 0.0220201300830706 0.132806252078286
Adrenal_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.435897950971702 0.6 5 0.0217136365338667 0.00877504457991176 0.0522490899256286
Adrenal_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.00877504457991176 0.00877504457991176 0.00877504457991176
Artery_Aorta UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.136850819262673 0.168142746028841 4191 0.0385453855547606 0.00845101970951512 0.152082990048001
Artery_Aorta UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.355768132704407 0.364044932171497 105 0.0724397784262456 0.0114457387881631 0.178333645296895
Artery_Aorta UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.341654763001253 0.384180790960452 22 0.0484718137941115 0.01222919222006 0.131253349247131
Artery_Aorta UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.654231759651071 0.0857142857142857 6 0.109031652906721 0.0554550977682771 0.131253349247131
Artery_Aorta UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.887946724977324 0.5 3 0.127127030078059 0.0794880335180382 0.225153462520085
Artery_Coronary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.211398542358869 0.220108803934925 1633 0.048931815179447 0.0136499724631179 0.184875343468869
Artery_Coronary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.39736301183348 0.368003908582596 48 0.0567455665161026 0.0226275919026729 0.1934859468368
Artery_Coronary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.951981061299873 0.892857142857143 7 0.159694537952633 0.0578792127669223 0.286458660017793
Artery_Coronary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.999917342060838 1 3 0.380631184788373 0.223812724170839 0.430323029502301
Artery_Coronary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 NA NA 1 0.480014874216228 0.480014874216228 0.480014874216228
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.155540381658869 0.204927581104141 5595 0.0454156968129886 0.0099490153941712 0.177209204247842
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.195896676869877 0.211842800589637 173 0.0541263190707 0.0113114047368426 0.200910500063728
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.15136598525464 0.230023403543965 33 0.0483454416352944 0.0193858462868389 0.172948896095374
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.395620400879046 0.391608391608392 12 0.114188753129508 0.0471917769208806 0.518321587422482
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -0.0718595812839983 0.314285714285714 6 0.254555058665067 0.0448844474920531 0.705298047959417
Artery_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.233950519305172 0.2 4 0.417577306841452 0.0428956715178534 0.836592428776668
Brain_Amygdala UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.0949437996581452 0.127213698745471 615 0.0573007567069381 0.0136592153640611 0.176253008369884
Brain_Amygdala UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.866855134710249 1 5 0.348892567460344 0.0348108134082558 0.38599786053788
Brain_Anterior_cingulate_cortex_BA24 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.104995510041023 0.126440418478099 820 0.0613827462039205 0.0160175156248664 0.144813333467933
Brain_Anterior_cingulate_cortex_BA24 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.872227159805356 0.880952380952381 8 0.0358327283723734 0.0151484161736917 0.148845453171589
Brain_Anterior_cingulate_cortex_BA24 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 NA NA 1 0.0021726267876666 0.0021726267876666 0.0021726267876666
Brain_Caudate_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.197192596087315 0.215770054169971 686 0.043463144495097 0.00951872976988893 0.145349382911557
Brain_Caudate_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.278351493869276 0.239097744360902 20 0.0552787151301967 0.0168800306583038 0.0874582712170496
Brain_Caudate_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.38118443802323 -0.4 4 0.0579040589803875 0.0415985993668306 0.193895695583764
Brain_Caudate_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 1 1 2 0.307957852651647 0.177448585932144 0.438467119371151
Brain_Caudate_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 NA NA 1 0.0469393192126404 0.0469393192126404 0.0469393192126404
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.179949257119285 0.181421377785442 2575 0.0362673421401847 0.00879339885625921 0.134871632902579
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.546237520647196 0.447338618346546 41 0.0547544753069951 0.019568543922072 0.15702167106846
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.602753543107878 0.285714285714286 8 0.0555496193439355 0.0380808057367775 0.0781916408764098
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.664209035300803 0.485714285714286 6 0.0617117141942051 0.0467307512074862 0.0844189491229979
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.732886014176397 0.6 5 0.0483454416352944 0.0461925210648834 0.0875326032462919
Brain_Cerebellar_Hemisphere UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0483454416352944 0.0483454416352944 0.0483454416352944
Brain_Cerebellum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.154457777923087 0.195432502183364 3205 0.0385880389670369 0.00821612133541732 0.142576954507128
Brain_Cerebellum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.194962501968815 0.202972797460134 55 0.029040512574236 0.00613388306450958 0.180307636455754
Brain_Cerebellum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.116503738411707 -0.0636363636363636 11 0.0750779867531158 0.0357794041671114 0.285301215374896
Brain_Cerebellum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.396795628834422 -0.257142857142857 6 0.0357794041671114 0.0265405651846583 0.206430506989803
Brain_Cerebellum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -1 -1 2 0.0357794041671114 0.0312151673439857 0.0403436409902371
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.136942724543815 0.171592377869761 2392 0.0485413623924016 0.011526634434013 0.148107707121559
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.325347430643613 0.338144216891682 69 0.0555413884837375 0.0186130537681796 0.142972126435536
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.0585731081548012 0.0609480812641083 20 0.0316064918060398 0.011339968650408 0.0813830871724691
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.147482681902842 -0.146005509641873 13 0.0209389065680837 0.00464867549893931 0.0419550708549323
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -0.622161698367531 -0.6 5 0.0211487343018318 0.0203356768102816 0.0469393192126404
Brain_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0203356768102816 0.0203356768102816 0.0203356768102816
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.114883481440272 0.133472683210636 1788 0.0482925283665292 0.012019844267935 0.141172166533348
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.464897417116332 0.419926650366748 34 0.0586671527441581 0.0138353436847695 0.124625021307335
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.593670410273627 0.587878787878788 10 0.0288290089039386 0.0116153021287432 0.0730553935572118
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -1 -1 2 0.0343271050027507 0.0280209978978058 0.0406332121076955
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -1 -1 2 0.0343271050027507 0.0280209978978058 0.0406332121076955
Brain_Frontal_Cortex_BA9 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0469393192126404 0.0469393192126404 0.0469393192126404
Brain_Hippocampus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.236511666917294 0.244597817082463 380 0.0507851363892597 0.0111346512891407 0.162989980321402
Brain_Hippocampus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 -0.137457043097409 -0.2 5 0.0543891809198593 0.0394454938431252 0.142825840009321
Brain_Hippocampus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -1 -1 2 0.0325109668362632 0.0290437033328322 0.0359782303396942
Brain_Hippocampus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.0394454938431252 0.0394454938431252 0.0394454938431252
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.103077471055438 0.123791862559138 1314 0.0523228631819658 0.0133689450597338 0.15311062386316
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.428369569273403 0.410421749738585 41 0.0934676981729104 0.0200051594320492 0.300132500070169
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.495992073710483 0.380952380952381 8 0.0363801227990923 0.0199482639443392 0.0686359715038289
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.398882206374154 0 5 0.0449044601456461 0.0278557854525384 0.0664886330873999
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -1 -1 2 0.0363801227990923 0.0321179541258153 0.0406422914723692
Brain_Hypothalamus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0278557854525384 0.0278557854525384 0.0278557854525384
Brain_Nucleus_accumbens_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.139364640572925 0.18391357654272 1786 0.050913140481372 0.0121184289400077 0.185031576745198
Brain_Nucleus_accumbens_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.36770084211929 0.363546798029557 38 0.198357498368511 0.0111451048951049 0.320581761483435
Brain_Nucleus_accumbens_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.0488349019347107 -0.0787878787878788 10 0.00901844833153937 0.00309161348100099 0.0401749712032864
Brain_Nucleus_accumbens_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.0725136534104815 -0.428571428571428 7 0.0198819271752243 0.00779477003195524 0.124891915383155
Brain_Nucleus_accumbens_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -0.999459035991423 -1 3 0.0469393192126404 0.0290422120538726 0.124891915383155
Brain_Putamen_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.216163497395207 0.232088076307012 1157 0.0515752935012581 0.0133384559228266 0.139574935383214
Brain_Putamen_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.67553064317982 0.610136452241715 21 0.0766333052119602 0.030352020778132 0.120453116272705
Brain_Putamen_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 NA NA 1 0.0321612533167125 0.0321612533167125 0.0321612533167125
Brain_Putamen_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.0321612533167125 0.0321612533167125 0.0321612533167125
Brain_Putamen_basal_ganglia UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 NA NA 1 0.0321612533167125 0.0321612533167125 0.0321612533167125
Brain_Spinal_cord_cervical_c-1 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.291463918510702 0.311149087429079 76 0.0482839861176669 0.00891649888160265 0.11289907608952
Brain_Spinal_cord_cervical_c-1 UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 -1 -1 2 0.0735179372289622 0.0727379124668854 0.074297961991039
Brain_Substantia_nigra UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.398104398588414 0.398357289527721 26 0.137833567528401 0.0356386035246674 0.250588851790125
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.158861409100133 0.182013086753081 3209 0.0582397771538589 0.0125346362761589 0.178284307999039
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.346660839815884 0.37406360664669 89 0.0790095312283681 0.0357877901371286 0.263071363485614
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.330426826138457 0.382716049382716 21 0.0742988002876321 0.0383992709968743 0.278800588178919
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.00655593634899301 0.333333333333333 8 0.0629744252205043 0.0349832853504741 0.111596388853409
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.339793279117056 0.1 5 0.0469393192126404 0.0192194510896575 0.103071483579286
Breast_Mammary_Tissue UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 -1 -1 2 0.033079385151149 0.0261494181204032 0.0400093521818947
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.148282768485106 0.182371412384654 5744 0.0400822505872143 0.00938517335022683 0.168800613055086
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.291264943312003 0.313156218537467 156 0.0532483075585674 0.0142365174558171 0.279059499772328
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.213249746795487 0.220003953350465 45 0.0501076679411212 0.0178833873722981 0.292878342306381
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.241385433313849 0.225726959093149 29 0.0486578265461789 0.0248674177848201 0.114380602748982
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.184568869269403 0.141592920353982 16 0.0327997222793495 0.0264722999312561 0.0501076679411212
Cells_Cultured_fibroblasts UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.449298194772719 0.423312883435583 10 0.0412102070402354 0.0279177123965897 0.0501076679411212
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.192110964667288 0.204123802642738 1060 0.0596895799750071 0.0136857245546743 0.193623753974871
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.348445341457888 0.347213071550929 45 0.0730005360950627 0.0155809211802393 0.189537697047672
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.474137814578945 0.335164835164835 13 0.0641365065436234 0.0222637007611608 0.0891680233469418
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.362225494156564 0.314285714285714 6 0.0760827623316558 0.0593642359913039 0.13815571607551
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.314012994627638 0.5 3 0.0770875379101958 0.0409453947171298 0.278551206063212
Cells_EBV-transformed_lymphocytes UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0770875379101958 0.0770875379101958 0.0770875379101958
Colon_Sigmoid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.184486298692423 0.18407549360304 2742 0.0544409035693457 0.0109185069102604 0.178172210217361
Colon_Sigmoid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.171289579540473 0.186587687751216 61 0.0677624895090618 0.0123136292182257 0.197085381605565
Colon_Sigmoid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -0.446637365977783 -0.30780559646539 16 0.0290890352485087 0.000568896982321197 0.067037345820834
Colon_Sigmoid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.816278817392934 -0.764705882352941 6 0.0516724320648266 0.0129725695591225 0.063739975148003
Colon_Sigmoid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -0.952354902561643 -1 3 7.26153905544756e-05 4.07723129147926e-05 0.0339175524498081
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.174417080962862 0.2027759359666 3271 0.0518169284966207 0.0118183253143755 0.180834177759725
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.231860841768759 0.225380216979392 71 0.0653090896509769 0.0150069220599407 0.144391444870011
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.423788464568562 0.367114788004137 18 0.0678949558530184 0.0326694677177511 0.253270944930589
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.257572312204291 0.0588235294117647 9 0.0678949558530184 0.0347174351476393 0.310651692505374
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.0679747172804917 -0.142857142857143 6 0.0513061955003288 0.00957735561687719 0.249962508342285
Colon_Transverse UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.365011315220712 -0.5 3 0.0347174351476393 0.0179573821271312 0.172684563826507
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.121163885591567 0.173117577785967 3349 0.0435300687523858 0.00973319580908469 0.156366570519509
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.171688609267285 0.193444100474157 107 0.0655365049293639 0.014968807798399 0.162009512876228
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -0.275369147241558 -0.329205366357069 18 0.0662569915735006 0.013733206999187 0.0878623295689878
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.416683582082659 -0.527272727272727 11 0.058843022371211 0.0183160326583996 0.0811633755478502
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.269502107610324 0.1 5 0.0807945997267299 0.078851641593794 0.0815321513689705
Esophagus_Gastroesophageal_Junction UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.078851641593794 0.078851641593794 0.078851641593794
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.17364846293658 0.192258407120194 4953 0.0487797946913609 0.00976014536484594 0.180036573504275
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.351048245747645 0.356764073642385 140 0.0830037902321818 0.0203399854828758 0.216173176817909
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.287266327315091 0.362426035502958 29 0.0817482578949724 0.0178222056430417 0.116622329398251
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.285126789503844 0.338842975206612 13 0.0483454416352944 0.0076892411752953 0.108386094593954
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.235728021645466 0.418181818181818 7 0.0483454416352944 0.0165396318482047 0.109961776875983
Esophagus_Mucosa UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0076892411752953 0.0076892411752953 0.0076892411752953
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.137955210410697 0.168838697202024 4748 0.0440851068197135 0.00965517312528687 0.163752887119834
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.301398322626933 0.321031083206873 120 0.0860561792777328 0.0250866454564332 0.241522122348159
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.214841128868692 0.233964569334148 27 0.0578122706333159 0.0149231296023374 0.148309525516831
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.0851698479975547 0.0392561983471074 18 0.0578463022385826 0.0428312842144554 0.158420546336382
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.163024226493544 0.107142857142857 7 0.0677624895090618 0.0523757949229781 0.167391474335494
Esophagus_Muscularis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0469393192126404 0.0469393192126404 0.0469393192126404
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.159407344493813 0.170989954156455 3542 0.0445216036969958 0.010897041892466 0.162062771405095
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.498302374578041 0.494616480807076 102 0.0565450053712611 0.0136021281531636 0.193494513851779
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.708220032044255 0.718585402558314 20 0.0472550830283078 0.0111663953472121 0.286883941043987
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.793607034468865 0.80952380952381 8 0.0358350266498297 0.0111663953472121 0.104494494209141
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -1 -1 2 0.421029010179917 0.2336107656224 0.608447254737434
Heart_Atrial_Appendage UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.795865499294951 0.795865499294951 0.795865499294951
Kidney_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.133519057200753 0.143824187750119 96 0.0395770147985514 0.0101892824319085 0.110950955575145
Kidney_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 -0.782896192906215 -0.5 3 0.0567272273251193 0.0304214343654329 0.170585685221844
Kidney_Cortex UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -1 -1 2 0.0304214343654329 0.0172685378855897 0.0435743308452761
Liver UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.135750752488193 0.17336646155886 483 0.059910364841296 0.0149172928390645 0.161900534145864
Liver UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 -0.11579547630242 -0.26027397260274 11 0.0550295557496588 0.0362561249505843 0.0985941262188682
Liver UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -0.330729875649787 -0.5 3 0.0678949558530184 0.0467356978412098 0.0985941262188682
