tissue	phenotype	delta_0	ldscore_slope	var_err	var_beta_gene	var_beta_gene_null
Pancreas	Jones_et_al_2016_Chronotype	0.00479935017214268	4.58871812237822e-07	1.70607865808924e-05	5.39888878918766e-06	7.19333462584161e-19
Pancreas	Jones_et_al_2016_SleepDuration	0.00455700578797715	8.30365852660332e-07	1.52888737337614e-05	5.09279993122116e-06	3.19416934348233e-08
Pancreas	pgc.scz2	0.00478432918381543	5.14941952574019e-06	2.37796225463958e-05	1.18261521969533e-05	5.54156860026796e-08
Pancreas	RA_OKADA_TRANS_ETHNIC	0.00475795483234359	1.17366747719132e-05	7.75972529935566e-05	8.74792713142264e-05	3.7014921606024e-18
Pancreas	CNCR_Insomnia_all	0.00499592748983022	-7.59657667484006e-07	1.63122374165203e-05	4.48008070172976e-06	6.82990286756568e-19
Pancreas	EAGLE_Eczema	0.00479597421453949	-1.38742297128128e-08	1.66885936851301e-05	4.61126811172808e-06	0
Pancreas	IBD.EUR.Crohns_Disease	0.0117160960729582	4.22450718784138e-06	0.000112094953977099	5.86274437687719e-05	1.7161265521399e-05
Pancreas	IBD.EUR.Inflammatory_Bowel_Disease	0.00940379158101107	3.14825035602424e-06	7.42055610633946e-05	4.72322168565159e-05	1.17755046137626e-06
Pancreas	IBD.EUR.Ulcerative_Colitis	0.0102092749432589	3.33320192840987e-06	8.48933073234957e-05	7.57581102681511e-05	7.14302547871481e-20
Pancreas	IGAP_Alzheimer	0.00706575252081959	7.13773060337806e-07	3.87377764401603e-05	1.95754917690246e-05	2.59187325551496e-06
Pancreas	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00915781660723423	2.04287609865881e-05	0.000172056071855783	0.000157741651731953	9.3226521843338e-06
Pancreas	PGC_ADHD_EUR_2017	0.00731647215194711	2.61111918499391e-07	3.80486204660461e-05	1.64317159754133e-05	1.46964368833994e-06
Pancreas	BCAC_ER_negative_BreastCancer_EUR	0.00491513727504104	1.09311455787033e-06	1.88940652618745e-05	7.14302117663978e-06	8.04780793711169e-19
Pancreas	BCAC_ER_positive_BreastCancer_EUR	0.00477975429312382	-4.84194521655096e-07	1.51298094909344e-05	4.93224664855697e-06	6.08607068623825e-07
Pancreas	BCAC_Overall_BreastCancer_EUR	0.00504134294068756	1.31219082540681e-06	1.97791286113452e-05	7.76970880419904e-06	1.0774400755715e-21
Pancreas	EGG_BW3_EUR	0.0048853928994794	3.27856820091638e-07	1.75687104990636e-05	6.38263485488699e-06	2.73261923989812e-19
Pancreas	GEFOS_Forearm	0.00756837416074751	-1.60041299840538e-06	3.89253560401734e-05	7.64749848353514e-06	2.85911336669353e-06
Pituitary	UKB_1160_Sleep_duration	0.00307951063578075	1.6849835384311e-06	8.05378185716337e-06	3.05357108241055e-06	6.41005900858545e-07
Pituitary	UKB_1180_Morning_or_evening_person_chronotype	0.00330332794823626	1.03167397327879e-06	8.52086105982817e-06	4.0749048924945e-06	7.05622157791612e-20
Pituitary	UKB_1200_Sleeplessness_or_insomnia	0.00315376198680425	3.48749633039437e-07	7.28530017211433e-06	3.14622916393072e-06	4.15687440537096e-07
Pituitary	UKB_1807_Fathers_age_at_death	0.00287559506874306	3.25499079943523e-07	5.8481731294964e-06	2.34510571705406e-06	6.20466774387705e-21
Pituitary	UKB_20016_Fluid_intelligence_score	0.00309029017748562	1.98364317827238e-06	8.20242488088707e-06	2.31537118137734e-06	8.59132569928775e-18
Pituitary	UKB_20022_Birth_weight	0.0034149730898137	3.82308786613877e-07	8.95513283674945e-06	3.15052762316498e-06	0
Pituitary	UKB_20127_Neuroticism_score	0.0030069800856627	2.67726999715413e-06	8.59479918129914e-06	4.54094435018759e-06	5.65552022301599e-22
Pituitary	UKB_21001_Body_mass_index_BMI	0.00412828818254593	1.96299782230468e-06	1.57182862985083e-05	5.41729351195424e-06	2.34277141838134e-08
Pituitary	UKB_23099_Body_fat_percentage	0.00402464318418773	2.11381325432767e-06	1.5194683930866e-05	3.61610004736214e-06	7.69282256004205e-07
Pituitary	UKB_3526_Mothers_age_at_death	0.002857957187561	1.26745397002336e-07	5.93713513883784e-06	2.86967479976426e-06	3.98461324867077e-07
Pituitary	UKB_50_Standing_height	0.00509290923036893	6.17854239232049e-06	3.7979584919367e-05	2.42595167394138e-05	1.6823467353139e-18
Pituitary	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00282223300788002	7.37853513178196e-08	5.76741932530649e-06	3.94951365605332e-06	0
Pituitary	UKB_20002_1111_self_reported_asthma	0.00294015859517051	3.13483436037531e-06	1.00598820444854e-05	9.8303532566952e-06	3.01673599515411e-19
Pituitary	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00275495345086965	1.17292774484703e-07	5.50693405402624e-06	2.41529034191131e-06	0
Pituitary	UKB_20002_1222_self_reported_type_1_diabetes	0.00248147618582615	1.38141059604341e-06	5.78197822527839e-06	5.36519925058871e-06	2.29598249274986e-07
Pituitary	UKB_20002_1223_self_reported_type_2_diabetes	0.0027933544828293	-2.89262412627815e-07	5.34575131905712e-06	2.46847018359686e-06	3.92605324275269e-08
Pituitary	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00228678333391102	4.34720268299393e-06	1.12626004785287e-05	1.27306186750029e-05	0
Pituitary	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00273646550196879	4.06763460131356e-06	1.11979244742474e-05	1.06876367232096e-05	4.09859705118238e-07
Pituitary	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00275879628852211	-7.76576461486007e-07	4.9869283399329e-06	2.73692528764638e-06	5.72042804683298e-07
Pituitary	UKB_20002_1261_self_reported_multiple_sclerosis	0.00263330015488909	1.11377191242003e-06	6.6382015502351e-06	8.54302369311236e-06	0
Pituitary	UKB_20002_1262_self_reported_parkinsons_disease	0.00273888538858227	-1.33631576214581e-07	5.3160370140012e-06	2.74478522692737e-06	3.46692790377357e-07
Pituitary	UKB_20002_1265_self_reported_migraine	0.00281720462651087	1.0475683059024e-08	5.60692036824444e-06	2.79244107883124e-06	0
Pituitary	UKB_20002_1289_self_reported_schizophrenia	0.00273038615263197	-3.80652190910224e-07	5.08282132754472e-06	1.92470002902054e-06	5.65731697169573e-19
Pituitary	UKB_20002_1309_self_reported_osteoporosis	0.00281948150911002	2.79515377324984e-07	5.73642388222427e-06	2.5548085584769e-06	1.33216793104219e-21
Pituitary	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00257814851945076	1.6275825377407e-06	8.23927820014699e-06	7.54898967498064e-06	3.33323574355164e-06
Pituitary	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00283339863870643	-1.12028407689138e-07	6.03999544748155e-06	2.62378850415803e-06	6.47762413620138e-20
Pituitary	UKB_20002_1453_self_reported_psoriasis	0.0024279437330941	4.21636771969923e-06	1.62985678659459e-05	2.98000935007693e-05	1.44735018082559e-05
Pituitary	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00267579269090982	-2.34484346451833e-07	5.07807630846733e-06	2.49304343127134e-06	3.37362225426351e-07
Pituitary	UKB_20002_1462_self_reported_crohns_disease	0.00273485627726067	9.55737063824782e-09	5.53766907742351e-06	2.59601052967774e-06	4.3016877175404e-18
Pituitary	UKB_20002_1463_self_reported_ulcerative_colitis	0.00272064300973986	7.47764549307432e-07	5.78762206477881e-06	3.35131237496017e-06	2.63234282576881e-07
Pituitary	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0026514777997436	1.13859620041516e-06	6.70203583889777e-06	4.73658920842841e-06	8.29393406936803e-07
Pituitary	UKB_20002_1466_self_reported_gout	0.00284186852589758	6.15366139545907e-07	6.4466763907183e-06	1.93668102555314e-06	0
Pituitary	UKB_20002_1473_self_reported_high_cholesterol	0.00307368060945579	7.74660551313255e-07	8.36914156122853e-06	4.02447209459582e-06	0
Pituitary	UKB_20002_1616_self_reported_insomnia	0.00277461374152856	-7.26535204832929e-07	5.11471839914055e-06	2.09085300877241e-06	3.74024897941176e-22
Pituitary	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00279355715972728	2.39463606110878e-07	5.8864748977419e-06	4.05247882165119e-06	8.34322986088516e-09
Pituitary	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00273304332551091	1.10377512265072e-06	6.26829646561476e-06	5.34632946628036e-06	3.07615299412957e-19
Pituitary	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00288568460486948	2.51421388074898e-06	8.46254970859185e-06	1.08522048212269e-05	6.64018806752783e-19
Pituitary	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00281256917567565	4.41243883226554e-07	5.83823752815547e-06	2.63553248091134e-06	8.47563477694755e-07
Pituitary	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00280898993121964	1.74810931705496e-07	5.75657738845333e-06	3.91819010905455e-06	1.32108720888284e-23
Pituitary	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.00273672484317002	1.46805343545965e-07	5.55116714513073e-06	2.76786741904328e-06	9.94457387844835e-22
Pituitary	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00291859104033614	3.17670718918725e-06	9.97188000466972e-06	9.72546626551839e-06	0
Pituitary	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00328821518870241	1.17612567693948e-06	1.0193133711357e-05	5.30443513472936e-06	1.52193544783814e-19
Pituitary	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00269514574469094	-3.3635996928396e-07	5.22266288551656e-06	1.45817859307797e-06	0
Pituitary	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00269570944505897	-2.38269657815281e-07	5.01447459867458e-06	1.77223255635005e-06	7.90907141270212e-08
Pituitary	UKB_20002_1065_self_reported_hypertension	0.00352187438086079	1.80813345448781e-06	1.09378600822467e-05	5.08383683956194e-06	8.30793081501482e-20
Pituitary	MAGIC_FastingGlucose	0.00705062142071858	1.27274953883465e-07	3.5971323078513e-05	1.42433303007724e-05	2.01181401124706e-06
Pituitary	MAGIC_ln_FastingInsulin	0.00770787264131921	2.73444910190773e-07	4.1387550198494e-05	1.98300235932185e-05	1.43584452073696e-06
Pituitary	SSGAC_Depressive_Symptoms	0.003715821931799	5.66606878367031e-07	1.03620786480409e-05	2.92719109790933e-06	0
Pituitary	MAGNETIC_CH2.DB.ratio	0.0103820192778157	-1.68268044186444e-06	8.01890898721178e-05	2.39695002530247e-05	1.05640175879115e-18
Pituitary	MAGNETIC_HDL.C	0.0118369405203056	-2.07256793844129e-06	9.97150599810656e-05	3.43249672923417e-05	1.48140826930874e-05
Pituitary	MAGNETIC_IDL.TG	0.0112096903109826	-5.86288167610751e-07	8.84938408713293e-05	3.07274926898794e-05	3.74445917519418e-18
Pituitary	MAGNETIC_LDL.C	0.0142988122625646	-1.21110537744683e-06	0.000141156931780626	5.57458529123768e-05	4.35595065975938e-07
Pituitary	CARDIoGRAM_C4D_CAD_ADDITIVE	0.00384133608256497	5.31450498570499e-07	1.11409466842101e-05	4.30309665138786e-06	9.49469031690058e-08
Pituitary	SSGAC_Education_Years_Pooled	0.00337455499260747	1.33005668235137e-06	9.58145319598094e-06	2.65012552688724e-06	2.97884797239752e-18
Pituitary	Astle_et_al_2016_Eosinophil_counts	0.00387158565610883	8.98703125349583e-06	2.96411243843467e-05	1.99965546959195e-05	1.33755500205166e-06
Pituitary	Astle_et_al_2016_Granulocyte_count	0.0039696741103942	8.08703492979504e-06	2.82917084237782e-05	1.73027728519569e-05	2.07244384743687e-06
Pituitary	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.00429195176139625	6.75216950273977e-06	3.20601382397813e-05	7.64374451662292e-06	1.10474442917957e-18
Pituitary	Astle_et_al_2016_Lymphocyte_counts	0.00395009647393335	9.40787807656565e-06	3.59224002436571e-05	2.69306423651413e-05	0
Pituitary	Astle_et_al_2016_Monocyte_count	0.00413687027619509	7.83876328306074e-06	3.28202336907123e-05	1.29352808314339e-05	9.19894661601142e-06
Pituitary	Astle_et_al_2016_Myeloid_white_cell_count	0.00392537360770239	8.5221113641415e-06	2.90184901488056e-05	1.90026698362768e-05	1.96040518354506e-06
Pituitary	Astle_et_al_2016_Neutrophil_count	0.00400587536468855	7.79656570488112e-06	2.72648739701851e-05	1.56426807642032e-05	7.21806354447472e-06
Pituitary	Astle_et_al_2016_Platelet_count	0.00500532249221654	3.54461948651803e-06	3.07438469090555e-05	7.94192189336656e-06	0
Pituitary	Astle_et_al_2016_Red_blood_cell_count	0.00435426943237977	6.35481012800609e-06	2.81588571461983e-05	1.31156858157339e-05	0
Pituitary	Astle_et_al_2016_Reticulocyte_count	0.00416299721065719	8.11865148737442e-06	3.33747478402469e-05	1.39554279688252e-05	1.70651822185852e-19
Pituitary	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.0039965400209478	7.8680305220542e-06	2.73405691651984e-05	1.60789809083401e-05	3.00300428839745e-17
Pituitary	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.0038337193319854	9.03535017848635e-06	2.90499393371874e-05	2.22055284360473e-05	1.41228718350015e-05
Pituitary	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00397645536630726	8.05119114009098e-06	2.80955632158015e-05	1.76034812432727e-05	9.10868999523762e-20
Pituitary	Astle_et_al_2016_White_blood_cell_count	0.00379680432924047	1.05921554309725e-05	3.57076106444718e-05	2.96974402304795e-05	0
Pituitary	ENIGMA_Intracraneal_Volume	0.00867856098844645	2.04070341050331e-06	5.71802191241668e-05	2.88887370121109e-05	6.71379512829676e-18
Pituitary	GIANT_HEIGHT	0.00489387679043729	2.80764467903569e-06	2.62737416524271e-05	9.31988272571753e-06	9.7077041001523e-18
Pituitary	Jones_et_al_2016_Chronotype	0.00478312795988666	5.47376314846328e-07	1.68987401088528e-05	7.62722962899254e-06	4.14310806915721e-18
Pituitary	Jones_et_al_2016_SleepDuration	0.00451156948807251	9.22730227139169e-07	1.53839553572505e-05	6.76768979368047e-06	7.3921658750854e-22
Pituitary	pgc.scz2	0.00475346083647068	4.81386151491909e-06	2.45871574687523e-05	1.32924454073774e-05	2.08829740470936e-06
Pituitary	RA_OKADA_TRANS_ETHNIC	0.00491726577977878	8.92658797333077e-06	6.78673498180435e-05	9.4411545099082e-05	8.25945713459728e-19
Pituitary	CNCR_Insomnia_all	0.00494511211680885	-5.59351098834267e-07	1.57763698900766e-05	7.31456547014708e-06	0
Pituitary	EAGLE_Eczema	0.00472138621290339	-9.71803239809857e-08	1.58652696185541e-05	7.50561840034957e-06	0
Pituitary	IBD.EUR.Crohns_Disease	0.0118624474584621	3.8952280499825e-06	0.000117570234601947	5.89424166472389e-05	0
Pituitary	IBD.EUR.Inflammatory_Bowel_Disease	0.00940701900387793	3.29765047944235e-06	7.64742259281575e-05	5.17786700784454e-05	6.14652743908891e-07
Pituitary	IBD.EUR.Ulcerative_Colitis	0.0101893017702629	3.40129343055332e-06	8.71148063265324e-05	7.97781934021956e-05	8.84434736952222e-07
Pituitary	IGAP_Alzheimer	0.00697302765352816	6.32220027822109e-07	3.80598002427956e-05	1.58564274323767e-05	0
Pituitary	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00895855864087389	1.92091064500335e-05	0.000171288636452037	0.000214311266892405	7.15170027778135e-17
Pituitary	PGC_ADHD_EUR_2017	0.00731397292089911	4.31931543787134e-07	3.71870441758195e-05	1.46204447799203e-05	0
Pituitary	BCAC_ER_negative_BreastCancer_EUR	0.0048183285717732	1.18553397565429e-06	1.83057594240575e-05	8.5913545772228e-06	7.02989092482181e-07
Pituitary	BCAC_ER_positive_BreastCancer_EUR	0.00473209804072912	-4.43299283669771e-07	1.57475681861165e-05	5.39255774404177e-06	0
Pituitary	BCAC_Overall_BreastCancer_EUR	0.00492550336209934	1.4865372377347e-06	1.92959420467351e-05	8.52743685935696e-06	5.62089308436119e-18
Pituitary	EGG_BW3_EUR	0.00487906413798791	3.64841346971656e-07	1.6896964799099e-05	8.19776608192989e-06	0
Pituitary	GEFOS_Forearm	0.00759047250514155	-1.7710714069839e-06	3.7719373307751e-05	1.5258789094288e-05	2.27624885453488e-06
Prostate	UKB_1160_Sleep_duration	0.00293261777865135	1.91226941810439e-06	7.19036543303593e-06	4.67801282429307e-06	2.55805206201685e-07
Prostate	UKB_1180_Morning_or_evening_person_chronotype	0.00321615279513495	9.8940820277635e-07	7.97191523751338e-06	4.57071657865969e-06	0
Prostate	UKB_1200_Sleeplessness_or_insomnia	0.00307459812156039	4.38313057282225e-07	6.71107711054748e-06	3.76813002883302e-06	0
Prostate	UKB_1807_Fathers_age_at_death	0.00280220414913814	6.3835539045664e-07	5.70608611539182e-06	1.93918784839866e-06	0
Prostate	UKB_20016_Fluid_intelligence_score	0.00297773118745831	2.22850684894767e-06	7.62163655476962e-06	5.05229803842984e-06	8.16929968682805e-20
Prostate	UKB_20022_Birth_weight	0.00337401084307622	2.34402761825044e-07	8.70051903902705e-06	4.23043575207779e-06	1.37380913593177e-07
Prostate	UKB_20127_Neuroticism_score	0.00289551423477068	3.04596661739678e-06	8.13065916236596e-06	6.24249969500259e-06	3.15382256130989e-07
Prostate	UKB_21001_Body_mass_index_BMI	0.00403395100503806	2.05319304947206e-06	1.46343645834069e-05	9.97380818752104e-06	1.32885927419425e-21
Prostate	UKB_23099_Body_fat_percentage	0.00391343901504708	2.36194841973396e-06	1.42209787567074e-05	7.68543439469498e-06	0
Prostate	UKB_3526_Mothers_age_at_death	0.00282210760780178	1.50031604931445e-07	5.42048076809024e-06	3.90055968334696e-06	1.76656214216273e-19
Prostate	UKB_50_Standing_height	0.00494515583520496	6.66363739202631e-06	3.56721976374249e-05	3.267397973387e-05	4.06494148450452e-17
Prostate	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00278837295883224	1.51623917333959e-08	5.50842053801739e-06	4.05357080294236e-06	4.22191667783877e-18
Prostate	UKB_20002_1111_self_reported_asthma	0.0027744217770123	3.65571618688397e-06	9.67489805687306e-06	1.39330674567501e-05	3.5196555438013e-06
Prostate	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.0027231181463055	1.25732707989623e-07	5.16886840260027e-06	2.93323723953638e-06	1.02582270160708e-19
Prostate	UKB_20002_1222_self_reported_type_1_diabetes	0.00244987190956985	1.43518143594865e-06	5.36115734460087e-06	7.20379942326466e-06	1.10186186159315e-06
Prostate	UKB_20002_1223_self_reported_type_2_diabetes	0.00275471280424615	-3.37985754794246e-07	5.14045659050607e-06	2.45040559087764e-06	6.89038530573323e-07
Prostate	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00218507013185157	4.80871769195869e-06	9.57030139022908e-06	2.58431649078441e-05	0
Prostate	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00267080343565685	4.69417655071428e-06	1.17527694506581e-05	1.53104312160365e-05	0
Prostate	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.0027224981518453	-7.44430090119179e-07	4.85558908478466e-06	2.80217020568871e-06	0
Prostate	UKB_20002_1261_self_reported_multiple_sclerosis	0.00250408683126537	1.57637082974437e-06	6.43967450481864e-06	9.57090107520204e-06	0
Prostate	UKB_20002_1262_self_reported_parkinsons_disease	0.00266319607780623	1.63543952176988e-07	5.01830420497868e-06	2.22299944013237e-06	0
Prostate	UKB_20002_1265_self_reported_migraine	0.00278590640897031	-6.84180879790988e-09	5.41263586489055e-06	3.56850557690335e-06	2.82273805287089e-07
Prostate	UKB_20002_1289_self_reported_schizophrenia	0.00269959934023798	-5.21674942711438e-07	4.87835297447475e-06	1.10768599748317e-06	4.33091468345283e-07
Prostate	UKB_20002_1309_self_reported_osteoporosis	0.00278157396410748	1.8339114154126e-07	5.66247795605609e-06	3.32530875530162e-06	3.81906777712116e-19
Prostate	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00242077086720738	2.65346429175355e-06	1.09856701284194e-05	8.57676022350729e-06	7.07418987439833e-06
Prostate	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00278836957760101	9.40403583095375e-09	5.56100781030841e-06	4.57152340759452e-06	3.09624397199029e-20
Prostate	UKB_20002_1453_self_reported_psoriasis	0.00222434246726738	5.4740531913677e-06	1.96268551569371e-05	4.44295498430308e-05	1.09905803880601e-18
Prostate	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00263871431969838	-2.73193130002651e-07	4.75886179404746e-06	2.12560964512134e-06	0
Prostate	UKB_20002_1462_self_reported_crohns_disease	0.00269537394056496	-6.44824723799736e-08	5.10849389775874e-06	3.81245006586286e-06	7.97927387754589e-07
Prostate	UKB_20002_1463_self_reported_ulcerative_colitis	0.00260969177955948	9.41171598327163e-07	5.15648015229964e-06	5.01404973437624e-06	2.35146342962495e-19
Prostate	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.00257752343517548	1.4159496355391e-06	6.41521830648715e-06	6.01648137979339e-06	5.28331678622534e-07
Prostate	UKB_20002_1466_self_reported_gout	0.00275595458772749	8.79791939832016e-07	5.7426956497793e-06	3.09089905694029e-06	1.13565000251411e-06
Prostate	UKB_20002_1473_self_reported_high_cholesterol	0.00301070672621841	9.39470377304023e-07	8.24998205455943e-06	3.05603462592694e-06	0
Prostate	UKB_20002_1616_self_reported_insomnia	0.00273295766552668	-7.86998137680853e-07	4.73614910633515e-06	1.8807346216203e-06	3.51343615240065e-07
Prostate	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00269399103881529	3.75228492455405e-07	5.38014406364796e-06	6.51278273012061e-06	3.14086363248621e-18
Prostate	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00261428616615567	1.56135841281697e-06	5.87911144260868e-06	7.41492323258466e-06	2.38457574257653e-18
Prostate	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00272504884426829	3.25011048472304e-06	8.86194672144092e-06	1.25722821061343e-05	3.16119487849337e-20
Prostate	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00277015821112957	3.91350216793965e-07	5.54409808183214e-06	3.80594045839474e-06	4.64877004208323e-07
Prostate	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00277396343915861	1.40799307177781e-07	5.42351639791548e-06	4.34199755879496e-06	3.88813786768142e-19
Prostate	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.0026752916608019	1.86465788738812e-07	4.97802941295053e-06	4.21685673482057e-06	2.88462301327619e-19
Prostate	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00275363162820845	3.7098724041818e-06	9.5391578244071e-06	1.38105482285654e-05	7.3827149867031e-21
Prostate	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00321570278449037	1.49268597001523e-06	1.00833739751422e-05	6.02154694756915e-06	3.72845331954708e-19
Prostate	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00266142220778942	-3.94986702854687e-07	4.9304275518039e-06	2.22457224225922e-06	0
Prostate	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00269222644007374	-3.32757226544605e-07	4.66870434857926e-06	3.35207627561481e-06	1.93972129272303e-17
Prostate	UKB_20002_1065_self_reported_hypertension	0.00347057113690154	1.85622672355636e-06	1.04443625658421e-05	6.41700337566164e-06	2.35287034039045e-19
Prostate	MAGIC_FastingGlucose	0.00697289028074075	1.72251413060279e-07	3.43810359705722e-05	1.6701119872032e-05	0
Prostate	MAGIC_ln_FastingInsulin	0.0075272130418008	9.16597033129228e-08	3.79210888893762e-05	2.3442512123419e-05	8.32430103781857e-07
Prostate	SSGAC_Depressive_Symptoms	0.00366802818562793	5.20284579339924e-07	9.91982072740701e-06	3.1786232802112e-06	4.56282623552193e-08
Prostate	MAGNETIC_CH2.DB.ratio	0.010389155040019	-2.30574838600025e-06	8.05946922205863e-05	3.12206099418269e-05	3.68281674921624e-05
Prostate	MAGNETIC_HDL.C	0.0117430032467675	-2.08570225014415e-06	9.71259455458249e-05	2.53427849252311e-05	3.36434096573181e-06
Prostate	MAGNETIC_IDL.TG	0.0109479455492723	-2.69461204316993e-07	8.16480928723243e-05	3.9995723218899e-05	1.33978587649537e-17
Prostate	MAGNETIC_LDL.C	0.0138172270362426	-6.34985288865229e-07	0.000130946653489364	7.62131029149427e-05	3.09334719716083e-06
Prostate	CARDIoGRAM_C4D_CAD_ADDITIVE	0.00379689193228834	6.63990313200471e-07	1.13051079592299e-05	4.56834222911797e-06	1.03050699637047e-06
Prostate	SSGAC_Education_Years_Pooled	0.00330812737199449	1.4213486785452e-06	9.21963457832437e-06	4.42085229188235e-06	1.13419498665424e-20
Prostate	Astle_et_al_2016_Eosinophil_counts	0.00371732860334929	9.90113399313662e-06	2.92187709167824e-05	3.42283198150155e-05	5.33779103837541e-19
Prostate	Astle_et_al_2016_Granulocyte_count	0.00384843888501589	8.66687569753503e-06	2.78518765117614e-05	4.11085819067063e-05	0
Prostate	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.00403941797520782	8.07977741297185e-06	3.29534213570792e-05	1.9406914637982e-05	2.97162802121967e-06
Prostate	Astle_et_al_2016_Lymphocyte_counts	0.00379765069023076	1.02717588588809e-05	3.27789829643366e-05	5.20137057123043e-05	9.21334331743966e-07
Prostate	Astle_et_al_2016_Monocyte_count	0.00389989421837929	8.86680373583101e-06	2.95634430244831e-05	3.16486092232647e-05	2.5927554004334e-22
Prostate	Astle_et_al_2016_Myeloid_white_cell_count	0.00381962153077237	9.03527342358032e-06	2.85513389035998e-05	4.21885143558776e-05	0
Prostate	Astle_et_al_2016_Neutrophil_count	0.0038737075965844	8.38338606699837e-06	2.7031729144158e-05	3.64529861336022e-05	1.45604755471314e-06
Prostate	Astle_et_al_2016_Platelet_count	0.00494740593445889	4.03235568787375e-06	3.23621538020628e-05	1.5771853994223e-05	0
Prostate	Astle_et_al_2016_Red_blood_cell_count	0.00429462966172223	6.8322987736462e-06	3.0028260797975e-05	2.56377517890278e-05	3.28562613001843e-19
Prostate	Astle_et_al_2016_Reticulocyte_count	0.00391940041042516	9.45950926577712e-06	3.43915126063687e-05	2.56304865244842e-05	1.10895717370665e-19
Prostate	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.00385827154853021	8.47643994679421e-06	2.71717726775747e-05	3.69862990029509e-05	0
Prostate	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.00368333111108129	9.84169084906998e-06	2.87996058579429e-05	3.64483994177345e-05	2.49626226975742e-06
Prostate	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00386626777327915	8.56820369208444e-06	2.76641427233198e-05	4.07118104277849e-05	3.69439977471919e-19
Prostate	Astle_et_al_2016_White_blood_cell_count	0.00369167492486889	1.10793911556002e-05	3.43407172838958e-05	5.99777402970227e-05	7.19604786057505e-06
Prostate	ENIGMA_Intracraneal_Volume	0.00846051103403808	2.55644073360757e-06	5.12464609500635e-05	4.71369158167444e-05	3.35454591552357e-06
Prostate	GIANT_HEIGHT	0.00477023089818185	3.0248082944438e-06	2.48930879689634e-05	1.18238804920052e-05	0
Prostate	Jones_et_al_2016_Chronotype	0.00473592711826031	3.56204579095768e-07	1.56816127599823e-05	9.13551429609201e-06	5.40280818825542e-07
Prostate	Jones_et_al_2016_SleepDuration	0.00436884707941249	1.06442186184457e-06	1.39741857403344e-05	8.0828245348045e-06	1.51141028974159e-19
Prostate	pgc.scz2	0.00455495007538379	5.83582252809323e-06	2.33897980038088e-05	2.06039197851055e-05	6.88961913872577e-07
